element_type,osmid,geometry,wheelchair,amenity,name,cuisine,diet:vegetarian,opening_hours,brand,height,operator,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,phone,shop,website,source,level,description,check_date:opening_hours,note,source:addr,check_date,surveillance,ref,nodes,brand:wikidata,brand:wikipedia,building,building:levels,drink:club-mate,toilets:wheelchair,alt_name,max_level,min_level,roof:material,smoking,source:geometry,start_date,toilets,wikidata,wikipedia,addr:suburb,roof:levels,roof:shape,old_name:1974-1978,old_name:1978-1997,old_name:1998-2007,start_date:note,trolley,building:use,indoor_seating,outdoor_seating,unisex,building:part,disused:brand,disused:name,disused:shop,roof:colour,branch,building:colour,building:material,building:levels:underground,heritage,owner,wikimedia_commons,contact:phone,contact:website,information,information:kvv,opening_hours:url,payment:cash,payment:credit_cards,payment:debit_cards,payment:visa,public_transport,tourism,internet_access,internet_access:fee,old_brand,dispensing,addr:housename,capacity,delivery,diet:vegan,email,internet_access:operator,layer,old_name,organic,seating,takeaway,nohousenumber,source:outline,addr:source,lastcheck,heritage:description,heritage:operator,architect,sport,laundry_service,payment:membership_card,self_service,fuel:diesel,fuel:e10,fuel:octane_95,fuel:octane_98,building:architecture,landuse,noaddress,contact:email,contact:fax,opening_hours:kitchen,payment:girocard,female,male,supermarket,dog,payment:contactless,payment:mastercard,roof:direction,roof:height,service:bicycle:pump,building:min_level,ways,type
way,122835664,"POLYGON ((8.4384856 49.0070098, 8.4385077 49.0070603, 8.4386481 49.0073799, 8.4384408 49.0074191, 8.4384792 49.0075065, 8.4387678 49.0074519, 8.4387732 49.0074642, 8.4389067 49.007439, 8.438717 49.0070072, 8.4386958 49.0070112, 8.4386791 49.0069732, 8.4385545 49.0069968, 8.4385305 49.0069937, 8.4384923 49.0069887, 8.4384856 49.0070098))",,,,,,,,,,Karlsruhe,DE,69,76131,Gerwigstraße,,,,,,,,,,,,,"[1371434114, 1371434120, 1371434139, 1371434143, 1371434160, 1371434149, 1371434150, 1371434147, 1371434112, 1371434115, 1371434108, 4609654116, 8690742383, 4609654115, 1371434114]",,,retail,2,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,flat,,,,,,,,,,,,,,,,#EEEEEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,122887595,"POLYGON ((8.423198 49.0020639, 8.4230288 49.0021005, 8.4230158 49.0020745, 8.4230011 49.0020777, 8.4229228 49.0019217, 8.4231067 49.001882, 8.423198 49.0020639))",,,,,,,,,,Karlsruhe,,59,76137,Stuttgarter Straße,,,,,,,,,,,,,"[1371757159, 1371757163, 1371757160, 1371757161, 1371757146, 1371757145, 1371757159]",,,retail,1,,,,,,,,,,,,,,1,gabled,,,,,,,,,,,,,,#770000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,123144876,"POLYGON ((8.3364522 48.9973973, 8.3365273 48.9974616, 8.3364278 48.9975117, 8.3363527 48.9974474, 8.3364522 48.9973973))",,,,,,,,,,,,,,,,,,,,,,,,,,,"[2435891994, 1374185918, 1374185932, 1374185917, 2435891994]",,,retail,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,123144881,"POLYGON ((8.3365273 48.9974616, 8.3365911 48.9975138, 8.3363761 48.9976249, 8.3362979 48.9975584, 8.3362348 48.9975062, 8.3363527 48.9974474, 8.3364278 48.9975117, 8.3365273 48.9974616))",,,,,,,,,,Karlsruhe,DE,8,76189,Pappelallee,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,"[1374185918, 1374185933, 1374185947, 1374185937, 1374185931, 1374185917, 1374185932, 1374185918]",,,retail,1,,,,,,,,,,,,,,0,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,123230976,"POLYGON ((8.3435934 48.9962925, 8.3442623 48.9961061, 8.3443039 48.9961704, 8.3443318 48.9961626, 8.3443591 48.9962049, 8.3443261 48.9962141, 8.3443912 48.9963148, 8.3443273 48.9963443, 8.3441376 48.996398, 8.3438341 48.9964838, 8.3437096 48.996519, 8.3436047 48.9963568, 8.3435934 48.9962925))",,,,,,,,,,Karlsruhe,DE,196,76189,Durmersheimer Straße,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,"[1374913930, 1374913921, 1374913923, 1374913922, 1374913924, 1374913925, 1374913935, 1374913939, 5695425389, 5695425392, 1374913966, 1374913948, 1374913930]",,,retail,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,123230989,"POLYGON ((8.3467843 48.9983615, 8.3468687 48.998322, 8.3470156 48.9982531, 8.3470589 48.9982929, 8.3471574 48.9982468, 8.3472103 48.9982954, 8.3472672 48.9982687, 8.3474577 48.9984437, 8.3472583 48.9985371, 8.3472754 48.9985528, 8.3472276 48.9985752, 8.3472104 48.9985594, 8.3470708 48.9986248, 8.3467843 48.9983615))",,,,,,,,,,Karlsruhe,DE,1,76189,Rudolf-Freytag-Straße,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,"[1374914352, 10853780698, 1374914333, 1374914345, 1374914332, 1374914348, 1374914335, 1374914367, 1374914399, 1374914409, 1374914427, 1374914418, 1374914441, 1374914352]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,123592166,"POLYGON ((8.3570859 48.9997111, 8.357217 48.9995754, 8.3573236 48.9995591, 8.357314 48.9995317, 8.3573283 48.9995293, 8.3573214 48.9995095, 8.3573069 48.9995119, 8.3572825 48.9994431, 8.356986 48.9994883, 8.3570005 48.9995294, 8.356879 48.9995479, 8.3569062 48.9996247, 8.3568471 48.9996337, 8.3569129 48.9998193, 8.3570288 48.9998016, 8.3570328 48.9998129, 8.3571174 48.9998, 8.3570859 48.9997111))",,,,,,,,,,Karlsruhe,DE,3,76185,Fritz-Haber-Straße,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,"[1377644602, 1377644596, 1377644595, 1377644592, 1377644590, 1377644588, 1377644589, 1377644586, 1377644587, 1377644591, 1377644593, 1377644597, 1377644598, 1377644617, 1377644614, 1377644616, 1377644613, 1377644602]",,,retail,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,124810617,"POLYGON ((8.4115116 48.9683875, 8.4115317 48.9683474, 8.411589 48.9683598, 8.4118083 48.9679211, 8.411871 48.967936, 8.4118383 48.9680002, 8.411932 48.9680204, 8.4118629 48.9681585, 8.4118016 48.9681452, 8.4117675 48.9682134, 8.4117514 48.9682099, 8.4116479 48.9684169, 8.4115116 48.9683875))",,,,,,,,,,Karlsruhe,DE,36,76199,Tulpenstraße,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,"[1387921734, 1387921724, 1387921728, 1387921663, 1387921669, 1387921691, 1387921697, 1387921712, 1387921710, 1387921716, 1387921715, 1387921741, 1387921734]",,,retail,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,124910379,"POLYGON ((8.4057393 48.9654822, 8.4057878 48.9654858, 8.4057479 48.965718, 8.4056247 48.9657089, 8.405636 48.965643, 8.4055561 48.9656371, 8.4055179 48.9656573, 8.4054314 48.9656528, 8.4054082 48.9656622, 8.4053922 48.9656516, 8.4053397 48.9656492, 8.4053068 48.9656206, 8.4053106 48.9655913, 8.4057191 48.9656208, 8.4057393 48.9654822))",,,,,,,,,,,,2a,,Battstraße,,,,,,,,,,,,,"[1141436630, 1388775606, 1388775752, 1388775743, 1388775675, 1388775671, 1388775709, 1388775679, 1388775718, 1388775677, 1388775676, 1388775650, 1141436656, 1141436623, 1141436630]",,,retail,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,125204951,"POLYGON ((8.4105499 48.9677045, 8.4105614 48.9677081, 8.4105292 48.9677521, 8.4106426 48.9677879, 8.4105899 48.9678567, 8.410585 48.9678657, 8.4104737 48.9678305, 8.4104785 48.9678239, 8.4103731 48.9677907, 8.4104575 48.9676753, 8.4105499 48.9677045))",,,,,,,,,,,,,,,,,,,,,,,,,,,"[1391228871, 1391228873, 1391228886, 1391228904, 1391228935, 1391228938, 1391228926, 1391228922, 1391228909, 1391228853, 1391228871]",,,retail,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,125495981,"POLYGON ((8.4062668 48.970919, 8.4063192 48.9710878, 8.4061707 48.9711069, 8.4061271 48.9709482, 8.4062483 48.9709272, 8.4062668 48.970919))",,,,,,,,,,Karlsruhe,DE,11,76199,Breisgaustraße,,,,,,,,,,,,,"[1393735016, 1393735106, 1393735143, 3461901266, 1393735019, 1393735016]",,,retail,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,125626184,"POLYGON ((8.4086256 48.9685726, 8.4086482 48.9685943, 8.4084314 48.9686915, 8.4083531 48.9686161, 8.4084171 48.9685874, 8.4084361 48.9686057, 8.4084781 48.9685868, 8.4085149 48.9686223, 8.4086256 48.9685726))",,,,,,,,,,,,34,,Lebrechtstraße,,,,,,,,,,,,,"[1394946882, 1394946904, 1394946962, 1394946912, 1394946890, 1394946907, 1394946889, 1394946914, 1394946882]",,,retail,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,126087776,"POLYGON ((8.4039621 48.9660965, 8.4040299 48.9660843, 8.4039553 48.9659056, 8.4039111 48.9659136, 8.4038589 48.965861, 8.4035648 48.9658783, 8.4035758 48.965966, 8.4036579 48.9659626, 8.4037502 48.9659436, 8.4038863 48.9659186, 8.4039621 48.9660965))",,,,,,,,,,Karlsruhe,DE,2,76199,Frauenalber Straße,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,"[1398699726, 1398699720, 1398699714, 1398699715, 1398699712, 1398699713, 1398699719, 1398699718, 1398699717, 1398699716, 1398699726]",,,retail,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,127879752,"POLYGON ((8.3806023 48.9836421, 8.3806255 48.9836259, 8.3806659 48.9836508, 8.3806427 48.983667, 8.3806023 48.9836421))",,,,,,,,,,,,,,,,,,,,,,,,,,,"[1414411984, 1414411981, 1414412007, 1414411990, 1414411984]",,,retail,1,,,,,,,,,,,,,,0,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,127958066,"POLYGON ((8.3806207 48.9837734, 8.3805816 48.9837481, 8.3806134 48.983727, 8.3806525 48.9837523, 8.3806207 48.9837734))",,,,,,,,,,,,,,,,,,,,,,,,,,,"[1414955310, 1414955298, 1414955330, 1414955303, 1414955310]",,,retail,1,,,,,,,,,,,,,,0,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,128057846,"POLYGON ((8.402207 48.9726926, 8.4027387 48.9724806, 8.4027224 48.9724629, 8.4028215 48.9724234, 8.4028393 48.9724427, 8.4028777 48.9724842, 8.402908 48.9724721, 8.4029323 48.9724983, 8.4029149 48.9725052, 8.402967 48.9725615, 8.4029313 48.9725758, 8.4030049 48.9726553, 8.4030259 48.9726779, 8.4028971 48.9727293, 8.402941 48.9727767, 8.4026329 48.9728995, 8.402587 48.9728493, 8.4024961 48.9728851, 8.402349 48.9727261, 8.4022679 48.9727584, 8.402207 48.9726926))",,,,,,,,,,Karlsruhe,DE,2,76199,Lange Straße,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,"[1415988008, 1415987996, 1415987992, 1415987986, 1415987989, 1415987997, 1415987994, 1415987999, 1415988000, 1415988002, 1415988003, 5652363234, 1415988006, 1415988014, 1415988018, 1415988027, 1415988021, 1415988026, 1415988012, 1415968120, 1415988008]",,,retail,2,,,,,,,,,,,,,,0,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,128057851,"POLYGON ((8.404086 48.9712141, 8.4040927 48.9710517, 8.4041782 48.9710532, 8.4041714 48.9712156, 8.404086 48.9712141))",,,,,,,,,,Karlsruhe,DE,105,76199,Rastatter Straße,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,"[1415987766, 1415987740, 1415987741, 1415987770, 1415987766]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,128057869,"POLYGON ((8.4028393 48.9724427, 8.4031476 48.9723213, 8.4032191 48.9723806, 8.4029323 48.9724983, 8.402908 48.9724721, 8.4028777 48.9724842, 8.4028393 48.9724427))",,,,,,,,,,Karlsruhe,DE,4,76199,Lange Straße,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,"[1415987989, 1415987969, 1415987978, 1415987999, 1415987994, 1415987997, 1415987989]",,,retail,1,,,,,,,,,,,,,,2,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,128089991,"POLYGON ((8.4038647 48.9704972, 8.4039399 48.9705024, 8.4039183 48.9706364, 8.4038504 48.9706316, 8.4038484 48.9706436, 8.403668 48.970631, 8.4036693 48.9706226, 8.40366 48.970622, 8.4036627 48.9706049, 8.4036681 48.9705718, 8.4036808 48.9705726, 8.4036848 48.9705474, 8.4036869 48.9705344, 8.4036757 48.9705337, 8.4036837 48.9704838, 8.4036944 48.9704845, 8.4036966 48.9704705, 8.4037095 48.9704714, 8.403814 48.9704786, 8.4038116 48.9704935, 8.4038647 48.9704972))",,,,,,,,,,Karlsruhe,DE,70,76199,Rastatter Straße,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,"[1416254985, 1416255009, 1416255137, 1416255132, 1416255147, 1416255129, 1416255124, 1416255121, 1416255100, 1416255082, 1416255085, 1416255049, 1416255029, 1416255024, 1416254975, 1416254981, 1416254934, 1416254955, 2482291129, 2482291130, 1416254985]",,,retail,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,128208214,"POLYGON ((8.409656 48.9937339, 8.4101027 48.9938639, 8.4101323 48.9938246, 8.4101949 48.9938398, 8.4102862 48.9937043, 8.4102157 48.9936838, 8.4097769 48.9935565, 8.4097174 48.9936449, 8.409656 48.9937339))",,,,,,,,,,Karlsruhe,DE,33,76137,Fautenbruchstraße,,,,,,,,,,,,,"[1417313541, 1417313565, 1417313553, 1417313584, 1417313534, 1417317816, 1417313551, 2820679425, 1417313541]",,,retail,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW (LGL-BW, www.lgl-bw.de)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,128208726,"POLYGON ((8.4097769 48.9935565, 8.4098031 48.9935176, 8.410242 48.9936449, 8.4102157 48.9936838, 8.4097769 48.9935565))",,,,,,,,,,,,,,,,,,,,,,,,,,,"[1417313551, 1417317812, 1417317811, 1417317816, 1417313551]",,,retail,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW (LGL-BW, www.lgl-bw.de)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,128764552,"POLYGON ((8.395824 48.9779091, 8.395991 48.9779719, 8.395953 48.9780153, 8.3956254 48.9778919, 8.3956633 48.9778485, 8.395824 48.9779091))",,,,,,,,,,,,,,,,,,,,,,,,,,,"[1422081028, 5038966651, 1415194728, 1422081022, 1422081017, 1422081028]",,,retail,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,"Maps4BW (LGL-BW, www.lgl-bw.de)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,128875933,"POLYGON ((8.3406773 49.0336276, 8.3407498 49.0335557, 8.3408391 49.0335939, 8.3407813 49.0336515, 8.3407326 49.0336304, 8.3407177 49.0336451, 8.3406773 49.0336276))",,,HyperElectronics™ - Niederlassung Karlsruhe,,,,,,,Karlsruhe,DE,4,76187,Lönsstraße,,electronics,,,,,,,,,,,"[1422954337, 1422954310, 1422954325, 1422954350, 1422954340, 1422954348, 1422954337]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,129200200,"POLYGON ((8.3925288 49.0331281, 8.3924303 49.0331214, 8.3919841 49.0330908, 8.3920068 49.032948, 8.3922564 49.032965, 8.3922887 49.0329672, 8.3923208 49.0329694, 8.3925515 49.0329852, 8.392539 49.0330639, 8.3925288 49.0331281))",,,MiKa Kulturhaus,,,"Tu-Fr 14:00-18:00; We 10:00-12:00,14:00-18:00; Sa 10:00-14:00",,,,Karlsruhe,DE,52,76149,Kanalweg,,,,,,,,,,,,,"[1425951435, 3611168097, 1425951432, 1425951439, 3611168094, 32535770, 3611168095, 1425951437, 3611168096, 1425951435]",,,retail,2,,,,,,,,,,,,,Nordstadt,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,129207418,"POLYGON ((8.294513 48.9995205, 8.2945373 48.9995123, 8.2945734 48.9995002, 8.2946134 48.9995513, 8.2945825 48.9995617, 8.2945529 48.9995717, 8.294513 48.9995205))",,,Kasse,,,,,,,,,,,,,,,,,,,,,,,,"[1426000783, 10230785527, 1426000856, 1426000854, 10230785524, 1426000860, 1426000783]",,,retail,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,129258657,"POLYGON ((8.3500158 49.0370759, 8.3496767 49.036883, 8.3497984 49.036791, 8.3498729 49.0368334, 8.3500407 49.036707, 8.3499679 49.0366656, 8.3500845 49.0365774, 8.3504231 49.0367699, 8.3503058 49.0368586, 8.3502277 49.036814, 8.3500616 49.0369391, 8.3501392 49.0369826, 8.3500158 49.0370759))",no,,Ehemaliges Kasino,,,,,,,Karlsruhe,DE,8,76187,Egon-Eiermann-Allee,,,,,,,,,,,,,"[1426498102, 1426498075, 1426498068, 2283271834, 1426498066, 1426498065, 1426498062, 1426498067, 1426498073, 6265501646, 1426498082, 1426498092, 1426498102]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,129402083,"POLYGON ((8.4460663 48.9965584, 8.446195 48.9968892, 8.4459603 48.9969297, 8.4459304 48.9968478, 8.4459151 48.9968505, 8.4458756 48.9967519, 8.4458934 48.9967298, 8.4458415 48.9965994, 8.4460663 48.9965584))",,,Autohaus Brenk,,,Mo-Fr 07:30-18:30; Sa 09:00-13:00,VW; Skoda; Opel; Mercedes; Audi,,,Karlsruhe,DE,10,76227,Ottostraße,+49 721 94310560,car,https://www.autohaus-brenk.de/,,,,2022-07-28,,,,,,"[1427772966, 1427772950, 3842493603, 3842493602, 1427772946, 3842493601, 3842493600, 1427772952, 1427772966]",,,retail,1,,,,,,,,,,,,,Durlach,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,129402084,"POLYGON ((8.4475993 48.9965044, 8.4476257 48.9965735, 8.4476309 48.9965872, 8.4476463 48.9966194, 8.4482812 48.9965077, 8.4482341 48.9963927, 8.4475993 48.9965044))",,,,,,,,,,,,,,,,,,,,,,,,,,,"[1427772885, 10572371842, 1427772825, 1427772934, 1427772659, 1427772961, 1427772885]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,129402096,"POLYGON ((8.4476641 48.9969845, 8.4475124 48.9966097, 8.4475351 48.9966054, 8.4476309 48.9965872, 8.4476463 48.9966194, 8.4476963 48.9967416, 8.4477867 48.9969629, 8.4476641 48.9969845))",,,,,,,,,,,,,,,,,,,,,,,,,,,"[1427772954, 1427772759, 10572371859, 1427772825, 1427772934, 1427772938, 1427772902, 1427772954]",,,retail,3,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,129935505,"POLYGON ((8.3515959 49.0142566, 8.3516514 49.0142715, 8.3516245 49.0143147, 8.351592 49.0143667, 8.3516245 49.0143754, 8.3516063 49.0144046, 8.3515733 49.0143957, 8.3515361 49.0144555, 8.3515654 49.0144633, 8.351547 49.0144929, 8.3515167 49.0144848, 8.351453 49.0145872, 8.3512978 49.0145455, 8.3513429 49.0144731, 8.3512629 49.0144517, 8.3514149 49.014208, 8.3515959 49.0142566))",,,,,,,,,,,,,,,,,,,,,,,,,,,"[1554156919, 1432727370, 1554156947, 1432727356, 1432727396, 1432727393, 1432727408, 1432727365, 1432727351, 1432727364, 1432727406, 1432727398, 1432727355, 4077870408, 1744412159, 4077870405, 1554156919]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,130204840,"POLYGON ((8.3597125 49.0340325, 8.3597357 49.0341115, 8.3597427 49.034123, 8.3598943 49.0340856, 8.3598707 49.0340132, 8.3597125 49.0340325))",,,,,,,,,,,,,,,,,,,,,,,,,,,"[1434979036, 1434979104, 1434979110, 1072910425, 1072910383, 1434979036]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,130576200,"POLYGON ((8.3460272 49.0172944, 8.3459409 49.0172243, 8.3461304 49.0171239, 8.3462167 49.017194, 8.3460272 49.0172944))",,,,,,,,,,Karlsruhe,DE,1,76189,Wikingerstraße,,,,,,,,,,,,,"[1437685430, 1437685427, 1437685410, 1437685421, 1437685430]",,,retail,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,130576209,"POLYGON ((8.3452694 49.0178493, 8.3454127 49.017773, 8.3456791 49.0179881, 8.345621 49.018019, 8.3456154 49.0180145, 8.3455885 49.0180289, 8.3455941 49.0180334, 8.3455359 49.0180644, 8.3455243 49.0180551, 8.3454857 49.0180757, 8.3452462 49.0178824, 8.3452849 49.0178618, 8.3452694 49.0178493))",,,,,,,,,,Karlsruhe,DE,3,76189,Wikingerstraße,,,,,,,,,,,,,"[1437685535, 1437685504, 1437685586, 1437685593, 1437685587, 1437685591, 1437685596, 1437685605, 6689779991, 1437685607, 1437685533, 6689779992, 1437685535]",,,retail,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,130576258,"POLYGON ((8.3452462 49.0178824, 8.3448344 49.0181019, 8.3450739 49.0182951, 8.3454857 49.0180757, 8.3452462 49.0178824))",,,,,,,,,,,,,,,,,,,,,,,,,,,"[1437685533, 1437685606, 1437685680, 1437685607, 1437685533]",,,retail,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,131076506,"POLYGON ((8.3974236 49.0674012, 8.3976594 49.0673197, 8.3978931 49.0676099, 8.397732 49.0676656, 8.3977507 49.0676888, 8.397676 49.0677146, 8.3974236 49.0674012))",,,,,,,,,,,,,,,,,,,,,,,,,,,"[1443305978, 1443305961, 1443306032, 1443306043, 1443306045, 1443306046, 1443305978]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,greenhouse_horticulture,,,,,,,,,,,,,,,,,
way,131504616,"POLYGON ((8.3741657 49.0538548, 8.3741827 49.0538493, 8.3743703 49.0537729, 8.3744674 49.0538772, 8.3742627 49.053959, 8.3741657 49.0538548))",,,,,,,,,,,,,,,,,,,,,,,,,,,"[1447179513, 1447179512, 1447179498, 1447179516, 1447179519, 1447179513]",,,retail,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,131911041,"POLYGON ((8.3791094 49.0528228, 8.3790908 49.0528355, 8.3789969 49.0529, 8.3789482 49.0528694, 8.378912 49.052894, 8.3788826 49.0528755, 8.3789185 49.0528511, 8.3788512 49.0528077, 8.378807 49.0527817, 8.3789203 49.0527037, 8.3791094 49.0528228))",,,,,,,,,,Karlsruhe,DE,243,76149,Neureuter Hauptstraße,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,"[1451172925, 1451172938, 1451172959, 1451172945, 1451172958, 1451172948, 1451172940, 1451172914, 1451172886, 1451172871, 1451172925]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
